d,noise_model,noise,chi,chunk_id,shots,fails,seconds,host,pid
21,depolarize,0.17,6,3,4000,354,3397.2676664789906,GPA-4-5,2124926
21,depolarize,0.18,6,3,4000,536,3419.9669319129316,GPA-4-5,2124959
21,depolarize,0.2,6,3,4000,950,3448.494452303974,GPA-4-5,2124981
21,depolarize,0.18,6,4,8000,983,6751.984644069918,GPA-4-5,2124968
21,depolarize,0.175,6,4,8000,868,6929.59419670701,GPA-4-5,2124937
21,depolarize,0.19,6,4,8000,1504,6936.314050524961,GPA-4-5,2124932
21,depolarize,0.185,6,4,8000,1228,6996.131532004918,GPA-4-5,2124946
21,depolarize,0.165,6,4,8000,517,7029.540793751017,GPA-4-5,2124940
21,depolarize,0.17,6,4,8000,663,7066.959098831983,GPA-4-5,2124947
21,depolarize,0.16,6,4,8000,413,7083.813281913986,GPA-4-5,2124980
21,depolarize,0.195,6,4,8000,1693,7138.497960267006,GPA-4-5,2124973
21,depolarize,0.2,6,4,8000,1894,7211.646767853061,GPA-4-5,2124983
21,depolarize,0.2,6,5,16000,3974,14038.044294135994,GPA-4-5,2124970
21,depolarize,0.175,6,5,16000,1676,14050.753468374023,GPA-4-5,2124951
21,depolarize,0.16,6,5,16000,785,14080.605228616041,GPA-4-5,2124985
21,depolarize,0.19,6,5,16000,2960,14143.316371220048,GPA-4-5,2124961
21,depolarize,0.17,6,5,16000,1340,14178.434425782994,GPA-4-5,2124962
21,depolarize,0.185,6,5,16000,2506,14223.359368038946,GPA-4-5,2124957
21,depolarize,0.195,6,5,16000,3447,14265.108280895045,GPA-4-5,2124976
21,depolarize,0.18,6,5,16000,2101,14302.440551356063,GPA-4-5,2124956
21,depolarize,0.165,6,5,16000,1006,14633.584882313036,GPA-4-5,2124963
21,depolarize,0.17,6,6,32000,2655,27865.87490530603,GPA-4-5,2124978
21,depolarize,0.195,6,6,32000,6949,27960.566257216968,GPA-4-5,2124979
21,depolarize,0.19,6,6,32000,5874,28003.795061285025,GPA-4-5,2124965
21,depolarize,0.16,6,6,32000,1513,28066.724141424987,GPA-4-5,2124972
21,depolarize,0.18,6,6,32000,4156,28283.717139816028,GPA-4-5,2124971
21,depolarize,0.185,6,6,32000,4945,28359.032165887067,GPA-4-5,2124974
21,depolarize,0.165,6,6,32000,2087,28467.55558208702,GPA-4-5,2124969
21,depolarize,0.2,6,6,32000,7810,28616.167882131995,GPA-4-5,2124975
21,depolarize,0.175,6,6,32000,3329,28999.50140883401,GPA-4-5,2124977
21,depolarize,0.17,6,8,50000,4132,42805.52788314398,GPA-4-5,2124949
21,depolarize,0.19,6,7,50000,9224,43242.296945812064,GPA-4-5,2124930
21,depolarize,0.165,6,8,50000,3163,42894.74857555493,GPA-4-5,2124958
21,depolarize,0.17,6,7,50000,4191,43310.476994931,GPA-4-5,2124948
21,depolarize,0.175,6,8,50000,5192,43008.500798731926,GPA-4-5,2124939
21,depolarize,0.185,6,7,50000,7869,43525.804471805925,GPA-4-5,2124934
21,depolarize,0.175,6,7,50000,5274,43545.87211074401,GPA-4-5,2124924
21,depolarize,0.165,6,7,50000,3137,43574.975900591,GPA-4-5,2124920
21,depolarize,0.16,6,7,50000,2367,44020.10273849999,GPA-4-5,2124984
21,depolarize,0.18,6,7,50000,6284,43678.18794485903,GPA-4-5,2124925
21,depolarize,0.195,6,7,50000,10628,43704.83744506596,GPA-4-5,2124935
21,depolarize,0.185,6,8,50000,7688,43371.642960208934,GPA-4-5,2124954
21,depolarize,0.16,6,8,50000,2487,43857.357202389045,GPA-4-5,2124941
21,depolarize,0.17,6,9,50000,4171,42660.83237540792,GPA-4-5,2124964
21,depolarize,0.16,6,9,50000,2340,43457.243721166975,GPA-4-5,2124967
21,depolarize,0.19,6,8,50000,9080,43587.62260187592,GPA-4-5,2124960
21,depolarize,0.2,6,7,50000,12276,44081.39745274803,GPA-4-5,2124944
21,depolarize,0.18,6,8,50000,6314,43710.26263223996,GPA-4-5,2124953
21,depolarize,0.165,6,9,50000,3213,42920.91701297404,GPA-4-5,2124945
21,depolarize,0.2,6,8,50000,12172,43740.103401661036,GPA-4-5,2124950
21,depolarize,0.195,6,8,50000,10708,43776.22176040406,GPA-4-5,2124952
21,depolarize,0.18,6,9,50000,6475,43150.46775594505,GPA-4-5,2124927
21,depolarize,0.185,6,9,50000,7748,43246.50080924807,GPA-4-5,2124923
21,depolarize,0.175,6,9,50000,5242,43445.75231515104,GPA-4-5,2124942
21,depolarize,0.16,6,10,50000,2405,43465.09289776208,GPA-4-5,2124929
21,depolarize,0.19,6,9,50000,9255,44557.61276045104,GPA-4-5,2124955
21,depolarize,0.165,6,10,50000,3235,43095.49214499595,GPA-4-5,2124938
21,depolarize,0.2,6,9,50000,12100,44629.827659437084,GPA-4-5,2124931
21,depolarize,0.195,6,9,50000,10672,44763.40533146297,GPA-4-5,2124982
21,depolarize,0.17,6,10,50000,4053,43326.45962603297,GPA-4-5,2124936
21,depolarize,0.18,6,10,50000,6496,43294.090515458025,GPA-4-5,2124943
21,depolarize,0.175,6,10,50000,5254,43409.70021804108,GPA-4-5,2124966
21,depolarize,0.16,6,11,50000,2361,43630.12446838897,GPA-4-5,2124981
21,depolarize,0.195,6,10,50000,10781,43877.32440448704,GPA-4-5,2124926
21,depolarize,0.19,6,10,50000,9346,44074.45349178696,GPA-4-5,2124933
21,depolarize,0.2,6,10,50000,12013,44048.182020697044,GPA-4-5,2124959
21,depolarize,0.185,6,10,50000,7896,44153.56270425103,GPA-4-5,2124928
21,depolarize,0.165,6,11,50000,3224,42451.15240097896,GPA-4-5,2124968
21,depolarize,0.2,6,11,50000,12062,42832.04882731207,GPA-4-5,2124973
21,depolarize,0.17,6,11,50000,4161,43180.53784300201,GPA-4-5,2124937
21,depolarize,0.19,6,11,50000,9096,43427.031892247964,GPA-4-5,2124947
21,depolarize,0.16,6,12,50000,2440,43586.61889049702,GPA-4-5,2124983
21,depolarize,0.175,6,11,50000,5275,43903.34641502891,GPA-4-5,2124932
21,depolarize,0.195,6,11,50000,10569,43879.66489339399,GPA-4-5,2124980
21,depolarize,0.18,6,11,50000,6421,43994.94912928704,GPA-4-5,2124946
21,depolarize,0.185,6,11,50000,7768,44070.110566647025,GPA-4-5,2124940
21,depolarize,0.165,6,12,50000,3223,42368.210993760964,GPA-4-5,2124970
21,depolarize,0.17,6,12,50000,4122,42498.031972961035,GPA-4-5,2124951
21,depolarize,0.18,6,12,50000,6385,42457.720540009905,GPA-4-5,2124961
21,depolarize,0.185,6,12,50000,7718,43035.47380711802,GPA-4-5,2124962
21,depolarize,0.175,6,12,50000,5216,43195.80371984001,GPA-4-5,2124985
21,depolarize,0.19,6,12,50000,9321,43276.84386397898,GPA-4-5,2124957
21,depolarize,0.195,6,12,50000,10745,43369.43922998209,GPA-4-5,2124976
21,depolarize,0.2,6,12,50000,12163,43768.359585219994,GPA-4-5,2124956
21,depolarize,0.16,6,13,50000,2456,44083.05369869608,GPA-4-5,2124963
21,depolarize,0.165,6,13,50000,3218,43134.42585498805,GPA-4-5,2124978
21,depolarize,0.175,6,13,50000,5283,43133.01380478998,GPA-4-5,2124965
21,depolarize,0.18,6,13,50000,6382,43883.23506212502,GPA-4-5,2124972
21,depolarize,0.185,6,13,50000,7746,43728.74067146203,GPA-4-5,2124971
21,depolarize,0.17,6,13,50000,4111,44174.84778059006,GPA-4-5,2124979
21,depolarize,0.19,6,13,50000,9288,44236.02245564002,GPA-4-5,2124974
21,depolarize,0.2,6,13,50000,12098,44527.29227445903,GPA-4-5,2124975
21,depolarize,0.195,6,13,50000,10777,44715.163845550036,GPA-4-5,2124969
21,depolarize,0.16,6,14,50000,2437,44493.869942230056,GPA-4-5,2124977
